year_month,amazon_stock_price,amazon_stock_volume,apple_stock_price,apple_stock_volume,google_stock_price,google_stock_volume,meta_stock_price,meta_stock_volume,microsoft_stock_price,microsoft_stock_volume,bitcoin_price,bitcoin_volume,ethereum_price,ethereum_volume,gold_price,gold_volume,s&p500_price,s&p500_volume,gold_returns,bitcoin_returns,ethereum_returns,s&p500_returns,6_months_max,percent_change,crisis,gold_return,amazon_stock_return,covariance_conditionnelle,interaction_t_minus_1,interaction_dum_t_minus_1,h_t_minus_1,dum_crise,meta_stock_return,apple_stock_return,google_stock_return,microsoft_stock_return,bitcoin_return,ethereum_return
2009-06,82.405,152085400,139.64,452699000,424.615,140780100,177.585,623649587,22.6,1411144700,17705.37086743071,517572575203,1382.316098022461,354925375295,953.7999877929688,12773.0,922.5449829101562,112653150000,0.024544793260989684,0.0,0.0,0.027178546906776013,922.5449829101562,0.0,0,2.424840981130365,5.04601458841135,0.0,0.0,0.0,0.0,0,0.0,8.985388082679242,5.731871029313352,12.346841462590174,0.0,0.0
2009-07,84.905,175461400,149.70999999999998,390790600,424.34,145887200,177.585,623649587,23.86,1517459800,17705.37086743071,517572575203,1382.316098022461,354925375295,931.8499755859376,177420.0,933.0,106635790000,-0.023013223409471872,0.0,0.0,0.011332799249380354,933.0,0.0,0,-2.328216173869942,2.9886869712121076,0.0,0.0,0.0,0.0,0,0.0,6.963240722490991,-0.06478553271222502,5.425351039152967,0.0,0.0
2009-08,84.225,112622900,165.95499999999998,291611600,456.455,97378800,177.585,623649587,24.259999999999998,993250400,17705.37086743071,517572575203,1382.316098022461,354925375295,951.2999877929688,7492.0,1008.989990234375,116059270000,0.02087247166025974,0.0,0.0,0.08144693487071275,1008.989990234375,0.0,0,2.0657626053353115,-0.8041195105647997,0.0,0.0,0.0,0.0,0,0.0,10.301657780744797,7.295509836843489,1.6625486846133912,0.0,0.0
2009-09,86.005,128121800,176.505,356761400,479.795,102056300,177.585,623649587,25.005000000000003,1038979700,17705.37086743071,517572575203,1382.316098022461,354925375295,984.25,15642.0,1036.0599975585938,112295490000,0.03463682605891316,0.0,0.0,0.026828816525653387,1036.0599975585938,0.0,0,3.4050472443382747,2.09136448057376,0.0,0.0,0.0,0.0,0,0.0,6.163253731480887,4.986881028913621,3.024690135496321,0.0,0.0
2009-10,106.975,268616400,194.70495,462720600,522.12,154193500,177.585,623649587,26.89,1523430100,17705.37086743071,517572575203,1382.316098022461,354925375295,1028.4999694824219,3699.0,1060.6549987792969,113410990000,0.0449580589102585,0.0,0.0,0.023738973880527814,1060.6549987792969,0.0,0,4.39767495972364,21.818972820452625,0.0,0.0,0.0,0.0,0,0.0,9.813613119978818,8.453851717804755,7.267866540990626,0.0,0.0
2009-11,126.165,160305100,196.785,301956600,557.65,81729700,177.585,623649587,28.775,1018256700,17705.37086743071,517572575203,1382.316098022461,354925375295,966.4499918619791,78720.22222222222,1071.5349731445312,84981530000,-0.06033055854310676,0.0,0.0,0.010257788232512999,1071.5349731445312,0.0,0,-6.2227123588851825,16.499541177962985,0.0,0.0,0.0,0.0,0,0.0,1.0626426417313355,6.583407891995692,6.7752484327173,0.0,0.0
2009-12,135.779,207471100,201.315,406927100,602.585,85154200,177.585,623649587,30.375,920605500,17705.37086743071,517572575203,1382.316098022461,354925375295,1150.7000122070312,24177.0,1108.135009765625,89515330000,0.19064620197271953,0.0,0.0,0.03415664214270775,1108.135009765625,0.0,0,17.44961866055338,7.343798990895756,0.0,0.0,0.0,0.0,0,0.0,2.2759083316775706,7.749720881175505,5.41129470527663,0.0,0.0
2010-01,127.365,230861000,202.92000000000002,541749800,577.56,178021600,177.585,623649587,29.45,1359650900,17705.37086743071,517572575203,1382.316098022461,354925375295,1117.199951171875,320664.0,1111.0199584960938,90947580000,-0.029112766733097928,0.0,0.0,0.0026034271140651377,1111.0199584960938,0.0,0,-2.95449520725493,-6.3971583872031585,-0.0,0.0,0.0,0.0,0,0.0,0.7940967180610402,-4.2416401149282725,-3.092599156311681,0.0,0.0
2010-02,119.34,210145800,198.01,384860000,533.75,103963600,177.585,623649587,28.3,1074643300,17705.37086743071,517572575203,1382.316098022461,354925375295,1086.2999877929688,18209.0,1078.4600219726562,84561340000,-0.02765840022324928,0.0,0.0,-0.029306347086249906,1111.0199584960938,-2.9306347086249915,0,-2.8048096162766987,-6.508041802550056,-0.0,-0.0,-0.0,-0.0,0,0.0,-2.4494278228786226,-7.888476856018387,-3.9832105448403694,0.0,0.0
2010-03,127.86,158042600,221.46499999999997,434077600,558.007,167380600,177.585,623649587,29.405,1110237200,17705.37086743071,517572575203,1382.316098022461,354925375295,1115.25,222583.0,1143.0249633789062,103683550000,0.02665010819511182,0.0,0.0,0.059867718868383824,1143.0249633789062,0.0,0,2.630117980592508,6.895935324464491,0.0,-0.0,-0.0,-0.0,0,0.0,11.194702898601369,4.444394256265855,3.8302923262727453,0.0,0.0
2010-04,140.935,173025100,252.605,441683200,559.435,145974700,177.585,623649587,30.1,1319029500,17705.37086743071,517572575203,1382.316098022461,354925375295,1146.300048828125,10917.0,1195.2449951171875,116741910000,0.02784133497253971,0.0,0.0,0.045685819130242944,1195.2449951171875,0.0,0,2.7460811708876887,9.736287584188847,0.0,0.0,0.0,0.0,0,0.0,13.156244040570675,0.25558387412411576,2.3360443842910783,0.0,0.0
2010-05,128.48,140909900,233.565,645809100,496.46,162958300,177.585,623649587,27.810299999999998,1720130200,17705.37086743071,517572575203,1382.316098022461,354925375295,1202.8499755859375,361661.0,1122.9550170898438,127662780000,0.04933256943993336,0.0,0.0,-0.060481305776357686,1195.2449951171875,-6.048130577635767,0,4.815431390704899,-9.252554098201765,-0.0,0.0,0.0,0.0,0,0.0,-7.8366592899925855,-11.942442955458938,-7.911871608062554,0.0,0.0
2010-06,117.58,133378500,260.605,594687600,476.985,119605600,177.585,623649587,24.939999999999998,1671811600,17705.37086743071,517572575203,1382.316098022461,354925375295,1230.8500366210938,16703.0,1079.7799682617188,110106750000,0.023278099183995593,0.0,0.0,-0.038447709989322454,1195.2449951171875,-9.660364806141523,0,2.3011296735540943,-8.86542972243426,-0.0,-0.0,-0.0,-0.0,0,0.0,10.95454400378978,-4.001787243913674,-10.893351542231422,0.0,0.0
2010-07,115.34,175326200,252.79500000000002,559632300,465.565,138480300,177.585,623649587,24.57,1408590600,17705.37086743071,517572575203,1382.316098022461,354925375295,1200.2000122070312,267525.0,1065.9299621582031,94778110000,-0.024901509933900945,0.0,0.0,-0.012826692947278895,1195.2449951171875,-10.819123567742336,1,-2.5216797633597836,-1.9234664786842226,-0.0,-0.0,-0.0,-0.0,1,0.0,-3.04269674033025,-2.4233322082628668,-1.4946753718802497,0.0,0.0
2010-08,124.19,113419800,249.92,342468600,478.125,105603500,177.585,623649587,24.85,1279372100,17705.37086743071,517572575203,1382.316098022461,354925375295,1226.8318148526278,137862.72727272726,1084.469970703125,85738250000,0.022189470400540756,0.0,0.0,0.017393270855604603,1195.2449951171875,-9.267976428815885,0,2.194686637993111,7.392836277267448,0.0,-0.0,-0.0,-0.0,0,0.0,-1.1438016944771936,2.6620482810421016,1.1331566009550018,0.0,0.0
2010-09,143.975,134321000,270.505,423211400,494.674,119281400,177.585,623649587,24.535,1273139500,17705.37086743071,517572575203,1382.316098022461,354925375295,1277.5999755859375,33200.0,1103.4400024414062,79589450000,0.04138151629154496,0.0,0.0,0.017492445388766154,1195.2449951171875,-7.680851461484702,0,4.054821268531177,14.782702243279477,-0.0,0.0,0.0,0.0,0,0.0,7.914971575273759,3.402675516637309,-1.275708300077111,0.0,0.0
2010-10,161.695,142883500,298.385,436949200,571.795,158536000,177.585,623649587,25.490000000000002,1281432800,17705.37086743071,517572575203,1382.316098022461,354925375295,1346.4500122070312,3190.0,1164.0050048828125,89536270000,0.053890136143371015,0.0,0.0,0.05488744499692211,1164.0050048828125,0.0,0,5.248820952821695,11.607217125275403,0.0,-0.0,-0.0,-0.0,0,0.0,9.809401656554908,14.488157578661173,3.8185548846157484,0.0,0.0
2010-11,169.306,131011400,309.53,339574500,592.08,116766000,177.585,623649587,26.21,1361176300,17705.37086743071,517572575203,1382.316098022461,354925375295,1375.3499755859375,245327.0,1200.0399780273438,87151070000,0.021463821988857212,0.0,0.0,0.030957747598481467,1200.0399780273438,0.0,0,2.1236718093152835,4.599588391286937,0.0,0.0,0.0,0.0,0,0.0,3.667041899070017,3.486122535542597,2.7854798947290917,0.0,0.0
2010-12,179.37,93661700,320.775,249044100,584.7,84484800,177.585,623649587,26.979999999999997,1033710000,17705.37086743071,517572575203,1382.316098022461,354925375295,1396.7999877929688,16511.0,1224.5999755859375,80984530000,0.01559603925385833,0.0,0.0,0.0204659828074778,1224.5999755859375,0.0,0,1.547567093319829,5.774298300256339,0.0,0.0,0.0,0.0,0,0.0,3.568492482077389,-1.2542865707586082,2.895483344429471,0.0,0.0
2011-01,179.25,113611300,336.71825,387197700,619.255,119847800,177.585,623649587,28.44,1361258700,17705.37086743071,517572575203,1382.316098022461,354925375295,1365.7999877929688,299379.0,1280.14501953125,92164940000,-0.02219358553187123,0.0,0.0,0.04535770459960675,1280.14501953125,0.0,0,-2.2443568756707153,-0.066923208119303,0.0,0.0,0.0,0.0,0,0.0,4.850658447124405,5.741824743865454,5.270075415543038,0.0,0.0
2011-02,180.455,95776400,351.31,331998200,616.265,83653600,177.585,623649587,27.384999999999998,1114368500,17705.37086743071,517572575203,1382.316098022461,354925375295,1370.2999877929688,14468.0,1316.60498046875,59223660000,0.0032947723240732696,0.0,0.0,0.02848111767122341,1316.60498046875,0.0,0,0.3289356454517112,0.6699959731705818,-0.0,0.0,0.0,0.0,0,0.0,4.242249731314796,-0.4840076788820261,-3.7801186699355593,0.0,0.0
2011-03,171.08,118979100,343.96500000000003,403802100,585.25,120156600,177.585,623649587,25.73,1310885200,17705.37086743071,517572575203,1382.316098022461,354925375295,1416.2000122070312,194338.0,1290.6650390625,89507640000,0.03349633279059572,0.0,0.0,-0.01970214437212181,1316.60498046875,-1.9702144372121866,0,3.294755179337671,-5.3350155852727665,-0.0,-0.0,-0.0,-0.0,0,0.0,-2.1129116554412763,-5.163795946043896,-6.2337791942031755,0.0,0.0
2011-04,186.585,116749400,337.645,330493900,557.095,140342000,177.585,623649587,25.795,1313844800,17705.37086743071,517572575203,1382.316098022461,354925375295,1490.8499755859375,15801.0,1329.6300048828125,77364810000,0.05271145511612474,0.0,0.0,0.030189835969071765,1329.6300048828125,0.0,0,5.136917386894837,8.675561597132967,0.0,-0.0,-0.0,-0.0,0,0.0,-1.8544860333230995,-4.930332443388911,0.2523048402960519,0.0,0.0
2011-05,198.635,106274500,340.625,246859300,529.565,90564200,177.585,623649587,25.14,1364062800,17705.37086743071,517572575203,1382.316098022461,354925375295,1570.4545454545455,107043.18181818182,1341.1900024414062,81708980000,0.053395426214714714,0.0,0.0,0.00869414612797681,1341.1900024414062,0.0,0,5.201868613131098,6.258207038915973,-0.0,0.0,0.0,0.0,0,0.0,0.8787117739678355,-5.067986711150817,-2.5720471534511944,0.0,0.0
2011-06,193.92,95563700,331.31600000000003,330851800,503.11,118130800,177.585,623649587,24.825,1297757600,17705.37086743071,517572575203,1382.316098022461,354925375295,1524.5999755859375,15027.0,1301.6349487304688,86122730000,-0.029198278932254018,0.0,0.0,-0.029492505639718725,1341.1900024414062,-2.9492505639718694,0,-2.963303229674842,-2.4023266838247914,-0.0,-0.0,-0.0,-0.0,0,0.0,-2.7709562680762785,-5.124708076182754,-1.2608993230865084,0.0,0.0
2011-07,215.405,92808500,369.35,380498100,566.94,161948200,177.585,623649587,26.9925,1259328200,17705.37086743071,517572575203,1382.316098022461,354925375295,1557.4500122070312,309932.0,1319.6699829101562,81102170000,0.021546659548166813,0.0,0.0,0.013855677582472525,1341.1900024414062,-1.6045466706489386,0,2.131781171465269,10.507427419959924,0.0,-0.0,-0.0,-0.0,0,0.0,10.867210123800104,11.944464395879429,8.370783970792223,0.0,0.0
2011-08,202.275,155194700,376.26,576521400,553.18,213336700,177.585,623649587,25.737499999999997,1719339500,17705.37086743071,517572575203,1382.316098022461,354925375295,1758.1500244140625,25647.0,1204.4600219726562,108419170000,0.12886449685959644,0.0,0.0,-0.08730210009281048,1341.1900024414062,-10.19467638588541,1,12.121225746811723,-6.289181938664537,-0.0,0.0,0.0,0.0,1,0.0,1.853568980823769,-2.45700321754819,-4.760997728525063,0.0,0.0
2011-09,224.235,143623300,394.67,427766000,534.51,117140800,177.585,623649587,26.05,1279920200,17705.37086743071,517572575203,1382.316098022461,354925375295,1737.0,31848.0,1171.7550048828125,102786820000,-0.012029704018638121,0.0,0.0,-0.027153260791736078,1341.1900024414062,-12.633183758465721,1,-1.210264648241671,10.306645137568394,0.0,-0.0,-0.0,-0.0,1,0.0,4.776957890313605,-3.4333006483119535,1.2068695845468156,0.0,0.0
2011-10,221.61,159214400,390.47,469336700,541.648,154275400,177.585,623649587,25.880000000000003,1218142500,17705.37086743071,517572575203,1382.316098022461,354925375295,1674.2999877929688,2715.0,1183.7150268554688,98063670000,-0.03609672550778997,0.0,0.0,0.010206930563827488,1341.1900024414062,-11.741436731505702,1,-3.67643270694341,-1.1775528860831186,-0.0,0.0,0.0,0.0,1,0.0,-1.0698830941406097,1.3265904599465923,-0.6547298566676091,0.0,0.0
2011-11,201.93,136588100,385.65999999999997,320132200,589.815,120479300,177.585,623649587,25.75,1046207400,17705.37086743071,517572575203,1382.316098022461,354925375295,1736.4000244140625,257009.0,1218.1050415039062,84275050000,0.037090149360242686,0.0,0.0,0.0290526130599138,1319.6699829101562,-7.696237902015279,0,3.641885831392797,-9.29979775180247,-0.0,-0.0,-0.0,-0.0,0,0.0,-1.2394989453255538,8.519258444427406,-0.5035842522954808,0.0,0.0
2011-12,183.315,125595200,393.385,225233300,622.88,109983800,177.585,623649587,25.675,1007166600,17705.37086743071,517572575203,1382.316098022461,354925375295,1643.9500122070312,11311.0,1235.8699951171875,74742430000,-0.053242346756029346,0.0,0.0,0.014584090048053833,1319.6699829101562,-6.350071523804137,0,-5.4712128531854125,-9.671511813265788,-0.0,-0.0,-0.0,-0.0,0,0.0,1.9832623805910117,5.454495545441721,-0.29168712951232456,0.0,0.0
2012-01,185.0,110536900,433.62,244994800,617.4,147136900,24.201,1031278500,28.17,1354858100,17705.37086743071,517572575203,1382.316098022461,354925375295,1679.1666734483506,112635.0,1296.1649780273438,79567560000,0.021421978150077958,0.0,0.0,0.048787480194823374,1296.1649780273438,0.0,0,2.1195752671804016,0.9149840520251238,0.0,-0.0,-0.0,-0.0,0,-199.30554129087622,9.737979842557566,-0.8836771794086673,9.273982607365935,0.0,0.0
2012-02,182.785,146580400,500.795,406019800,602.37,94633500,24.201,1031278500,30.855,984332300,17705.37086743071,517572575203,1382.316098022461,354925375295,1729.7000122070312,9587.0,1345.2449951171875,78385710000,0.030094295913403846,0.0,0.0,0.037865563351772824,1345.2449951171875,0.0,0,2.965034748164021,-1.2045226317905164,0.0,0.0,0.0,0.0,0,0.0,14.402826118754428,-2.4645237619288616,9.104122988474895,0.0,0.0
2012-03,193.215,112975100,568.8355,556583500,626.214,94564700,24.201,1031278500,32.22,942366500,17705.37086743071,517572575203,1382.316098022461,354925375295,1679.2000122070312,254540.0,1379.5900268554688,83899660000,-0.02919581409701444,0.0,0.0,0.02553068910342926,1379.5900268554688,0.0,0,-2.963049333121403,5.549295975574127,0.0,0.0,0.0,0.0,0,0.0,12.739445292662829,3.8820291268036544,4.328856597579818,0.0,0.0
2012-04,208.745,110535400,599.5,557106800,621.67,117636800,24.201,1031278500,31.560000000000002,940739700,17705.37086743071,517572575203,1382.316098022461,354925375295,1679.1666734483506,112635.0,1389.8800048828125,74761710000,-1.9853953333925922e-05,0.0,0.0,0.007458721668782919,1389.8800048828125,0.0,0,-0.0019854150426266127,7.730985283213959,-0.0,0.0,0.0,0.0,0,0.0,5.250468583045166,-0.7282760391080858,-2.069688177115475,0.0,0.0
2012-05,220.04,92774300,559.47,396655200,608.425,117228000,24.201,1031278500,30.4875,1014372600,17705.37086743071,517572575203,1382.316098022461,354925375295,1599.5,345507.0,1353.6499633789062,86920490000,-0.0474441725815975,0.0,0.0,-0.02606702835973307,1389.8800048828125,-2.6067028359733095,0,-4.860656223597593,5.269593665895674,-0.0,-0.0,-0.0,-0.0,0,0.0,-6.910606745610429,-2.153575439757096,-3.457373243563486,0.0,0.0
2012-06,217.36,65745600,569.25,280565200,572.205,92914500,29.485,667910500,29.73,973131400,17705.37086743071,517572575203,1382.316098022461,354925375295,1592.5999755859375,11162.0,1315.0999755859375,81582440000,-0.004313863341083191,0.0,0.0,-0.02847854972547137,1389.8800048828125,-5.380322692186659,0,-0.43231948959172506,-1.225438288916491,-0.0,-0.0,-0.0,-0.0,0,19.74877048295204,1.7329797932384254,-6.137633214689755,-2.5160126532032354,0.0,0.0
2012-07,226.675,77340200,594.935,318201800,602.345,102469600,27.245,520189700,29.795,846604100,17705.37086743071,517572575203,1382.316098022461,354925375295,1679.1666734483506,112635.0,1358.5750122070312,73103810000,0.05435558155811471,0.0,0.0,0.03305835102135379,1389.8800048828125,-2.252352186217739,0,5.292975713189309,4.196230841402745,0.0,-0.0,-0.0,-0.0,0,-7.901164141740572,4.413245093677443,5.133305207537089,0.21839571889360537,0.0,0.0
2012-08,239.33,60192400,640.56,295578800,656.2,94031300,20.24,1151944900,29.965,671748400,17705.37086743071,517572575203,1382.316098022461,354925375295,1636.5499877929688,11783.0,1390.6650390625,70283810000,-0.025379663811373687,0.0,0.0,0.023620357041116202,1390.6650390625,0.0,0,-2.5707282600578694,5.43260791744034,0.0,0.0,0.0,0.0,0,-29.720917361579698,7.389063788375494,8.563524967037289,0.5689439711206257,0.0,0.0
2012-09,254.385,63570500,680.5350000000001,328535900,719.195,120233800,20.46,1058643700,30.674999999999997,893107700,17705.37086743071,517572575203,1382.316098022461,354925375295,1736.5,25557.0,1435.5350341796875,69784280000,0.061073607865667734,0.0,0.0,0.03226513492237926,1435.5350341796875,0.0,0,5.9281233159158635,6.10055147569501,0.0,0.0,0.0,0.0,0,1.0810916104215675,6.0536459774545035,9.166691043716616,2.341795668682655,0.0,0.0
2012-10,242.41,81568500,632.225,433672500,722.04,143452800,21.525,1100938300,29.005000000000003,1105402300,17705.37086743071,517572575203,1382.316098022461,354925375295,1746.7000122070312,2741.0,1437.1199951171875,71752320000,0.0058738912796034715,0.0,0.0,0.0011040907395238886,1437.1199951171875,0.0,0,0.5856707238843523,-4.821835999382961,-0.0,0.0,0.0,0.0,0,5.074328979031403,-7.36339100913075,0.3948008056093255,-5.5979761678947355,0.0,0.0
2012-11,235.415,67213600,554.37505,461780400,667.61,93264000,23.435,1527490200,28.27245,1310516100,17705.37086743071,517572575203,1382.316098022461,354925375295,1712.7000122070312,345777.0,1388.8099975585938,71489310000,-0.019465277244167134,0.0,0.0,-0.03361584121210026,1437.1199951171875,-3.361584121210031,0,-1.9657220657287915,-2.9280593348181467,-0.0,-0.0,-0.0,-0.0,0,8.501558106087497,-13.140390019211873,-7.837636831540632,-2.558039665920879,0.0,0.0
2012-12,252.93,60871200,547.9100000000001,433312600,710.305,83306700,27.015,1191832200,26.995,947310900,17705.37086743071,517572575203,1382.316098022461,354925375295,1679.050048828125,7061.0,1423.0549926757812,66388180000,-0.019647318934472358,0.0,0.0,0.02465779709059346,1437.1199951171875,-0.9786936713144363,0,-1.9842893420011003,7.176285648123148,-0.0,-0.0,-0.0,-0.0,0,14.216163592135977,-1.173040337193443,6.199028455331203,-4.6236168588568525,0.0,0.0
2013-01,268.99,84226400,495.0,468693700,728.235,104704600,29.963,1675851700,27.255000000000003,1145054400,17705.37086743071,517572575203,1382.316098022461,354925375295,1660.199951171875,197723.0,1468.06494140625,75848510000,-0.011226644297712363,0.0,0.0,0.03162910004330621,1468.06494140625,0.0,0,-1.1290138735728006,6.156143358695844,0.0,-0.0,-0.0,-0.0,0,10.357101985131273,-10.155327731487242,2.4929343046901806,0.9585326845993974,0.0,0.0
2013-02,264.705,68661700,461.3,333715500,783.535,92587100,28.68,957639800,27.65,780587000,17705.37086743071,517572575203,1382.316098022461,354925375295,1619.2999877929688,11784.0,1507.9749755859375,69273480000,-0.024635564740281057,0.0,0.0,0.027185469153331754,1507.9749755859375,0.0,0,-2.494409806898186,-1.6058205826346397,0.0,0.0,0.0,0.0,0,-4.376327141592222,-7.050917200491545,7.319193383979453,1.4388737452099452,0.0,0.0
2013-03,264.735,58505700,444.475,327745600,818.65,85011800,26.697,727180500,28.09,844946000,17705.37086743071,517572575203,1382.316098022461,354925375295,1587.800048828125,223847.0,1535.8800048828125,68527110000,-0.019452812451247303,0.0,0.0,0.01850496841702043,1535.8800048828125,0.0,0,-1.9644508497888045,0.011332728933271188,0.0,0.0,0.0,0.0,0,-7.1648816188584705,-3.7154780161139476,4.384090994063879,1.5787913147808548,0.0,0.0
2013-04,262.18,76916200,415.175,391553200,794.45,106996300,26.625,738509200,30.61,1322883228,17705.37086743071,517572575203,1382.316098022461,354925375295,1462.7999877929688,14648.0,1566.7999877929688,77098000000,-0.07872531628111012,0.0,0.0,0.02013176993766219,1566.7999877929688,0.0,0,-8.199704211282526,-0.9698034882975524,0.0,0.0,0.0,0.0,0,-0.2700575513245662,-6.8193692309818585,-3.0006590751125266,8.59131118411688,0.0,0.0
2013-05,258.83,59050500,442.325,337411800,868.48,98734600,26.165,982094800,33.8,1071860000,17705.37086743071,517572575203,1382.316098022461,354925375295,1415.0,222108.0,1634.2300415039062,76447250000,-0.032677049625279286,0.0,0.0,0.04303679744465727,1634.2300415039062,0.0,0,-3.322286785291189,-1.2859815232021632,0.0,0.0,0.0,0.0,0,-1.7427984205418086,6.334478790624959,8.909450587207361,9.913404953165186,0.0,0.0
2013-06,273.145,58575800,421.65,250662000,879.03,97063000,23.93,788331500,34.175,945155500,17705.37086743071,517572575203,1382.316098022461,354925375295,1302.949951171875,12739.0,1607.2599487304688,74946790000,-0.07918731365945231,0.0,0.0,-0.016503241335973806,1634.2300415039062,-1.6503241335973833,0,-8.24986441492303,5.383131417590292,0.0,0.0,0.0,0.0,0,-8.928973790388916,-4.786931997841596,1.2074469589155388,1.103358012104019,0.0,0.0
2013-07,295.39,67536900,429.28125,233504100,901.805,102387300,31.23,1438017100,33.72495,1111130600,17705.37086743071,517572575203,1382.316098022461,354925375295,1276.2000122070312,186170.0,1651.6749877929688,68106820000,-0.020530288934570984,0.0,0.0,0.02763401097475371,1651.6749877929688,0.0,0,-2.074396492872157,7.829372740720883,-0.0,0.0,0.0,0.0,0,26.624626937470534,1.7936712504828145,2.557928364263044,-1.3256463096981232,0.0,0.0
2013-08,292.77,43773900,483.5,287797800,877.634,66906000,39.14,1344994100,33.02,1051265000,17705.37086743071,517572575203,1382.316098022461,354925375295,1351.0,10507.0,1668.5700073242188,64802810000,0.058611492773465335,0.0,0.0,0.01022902184516683,1668.5700073242188,0.0,0,5.695813696081275,-0.8909199299273795,-0.0,-0.0,-0.0,-0.0,0,22.576579067294297,11.893901636787051,-2.7168660203966817,-2.112448102104981,0.0,0.0
2013-09,302.37,43468800,477.57000000000005,308247900,879.97,66180000,46.52,1583083800,32.35,1242961500,17705.37086743071,517572575203,1382.316098022461,354925375295,1425.9499877929688,115291.6,1681.635009765625,66174410000,0.05547741509472148,0.0,0.0,0.0078300595024825,1681.635009765625,0.0,0,5.399319072508187,3.2264115213416926,-0.0,-0.0,-0.0,-0.0,0,17.27373656825336,-1.2340568858194647,0.2658165747784375,-2.0499417545072465,0.0,0.0
2013-10,332.451,77295400,508.765,279919000,942.25,110337300,50.043,2032635000,34.545,965331500,17705.37086743071,517572575203,1382.316098022461,354925375295,1306.8999633789062,2723.0,1710.844970703125,76647400000,-0.08348821868453027,0.0,0.0,0.017369976699980194,1710.844970703125,0.0,0,-8.718035710363447,9.48410477801673,0.0,-0.0,-0.0,-0.0,0,7.300030818956441,6.327547431648889,6.8382816165191835,6.564880099384856,0.0,0.0
2013-11,367.99,54207700,535.355,186612700,1036.5,52459700,47.82,1357311900,36.84,800431600,17705.37086743071,517572575203,1382.316098022461,354925375295,1277.3499755859375,270667.0,1779.875,63628190000,-0.022610749576095435,0.0,0.0,0.04034850058243733,1779.875,0.0,0,-2.2870292340484597,10.156328307160646,0.0,0.0,0.0,0.0,0,-4.543867380984938,5.09438578933399,9.533429972858949,6.432138944634799,0.0,0.0
2013-12,392.565,55686700,556.9679,252049900,1085.01,67617600,52.42,1517533200,37.254999999999995,826617700,17705.37086743071,517572575203,1382.316098022461,354925375295,1425.9499877929688,115291.6,1808.7149658203125,64958820000,0.11633461075447737,0.0,0.0,0.016203365865756103,1808.7149658203125,0.0,0,11.005064944411894,6.464636472032449,0.0,0.0,0.0,0.0,0,9.184423586508167,3.9577529860039427,4.5739550646114955,1.1201952618584572,0.0,0.0
2014-01,382.91,81011900,526.875,313069800,1134.405,108913300,57.61,1294714800,36.260000000000005,930226200,361.16382853190106,705276706,1382.316098022461,354925375295,1236.8500366210938,189701.0,1810.6449584960938,75871910000,-0.13261331238170337,-0.9796014536359547,0.0,0.0010670518640321092,1810.6449584960938,0.0,0,-14.227039515276422,-2.4902153985276243,-0.0,0.0,0.0,0.0,0,9.440796584903136,-5.554427934890258,4.451908086256149,-2.7070958678985555,-389.2291637335293,0.0
2014-02,351.798,83009000,525.245,210013100,1178.45,81010500,66.07,1110774100,37.075,705304500,361.16382853190106,705276706,1382.316098022461,354925375295,1292.5499877929688,11943.0,1802.9200439453125,69725590000,0.04503371429251013,0.0,0.0,-0.00426638834661297,1810.6449584960938,-0.42663883466129654,0,4.404914737722262,-8.474282738274317,0.0,-0.0,-0.0,-0.0,0,13.701862229750242,-0.30985083528536417,3.809173127788629,2.222768269729082,0.0,0.0
2014-03,356.995,75253500,535.905,178632100,1164.545,87224100,65.285,1255440000,39.4975,778425700,361.16382853190106,705276706,1382.316098022461,354925375295,1336.9000244140625,255794.0,1859.2049560546875,71885030000,0.0343120475338996,0.0,0.0,0.031218751102354725,1859.2049560546875,0.0,0,3.3736517341034284,1.4664628840343972,0.0,0.0,0.0,0.0,0,-1.1952485181792407,2.0092086152912296,-1.1869562890126006,6.329449074087126,0.0,0.0
2014-04,318.148,138278700,555.38,229823600,827.9,68887600,59.285,1884621400,40.28,746113500,361.16382853190106,705276706,1382.316098022461,354925375295,1301.2000122070312,8265.0,1855.8200073242188,71595810000,-0.026703576598914203,0.0,0.0,-0.0018206431299816472,1859.2049560546875,-0.1820643129981622,0,-2.7066594270212816,-11.52050927631967,0.0,0.0,0.0,0.0,0,-9.640597794996808,3.569565758531897,-34.119335762751064,1.961768908549442,0.0,0.0
2014-05,299.625,78579200,612.25,204845300,544.375,41456800,60.28,1120155500,39.739999999999995,574362900,361.16382853190106,705276706,1382.316098022461,354925375295,1278.0,211143.0,1891.9100341796875,63623630000,-0.017829704879636865,0.0,0.0,0.019446943514476178,1891.9100341796875,0.0,0,-1.7990569043080555,-5.9984990561573674,-0.0,0.0,0.0,0.0,0,1.6644050848260854,9.748813169077982,-41.925402653799296,-1.3496830726690912,0.0,0.0
2014-06,322.28,76493200,370.455,853194497,568.535,39445800,64.895,862067700,41.075,555779700,361.16382853190106,705276706,1382.316098022461,354925375295,1260.3000044389205,113986.45454545454,1942.0750122070312,63283380000,-0.013849761784882286,0.0,0.0,0.02651551982972311,1942.0750122070312,0.0,0,-1.3946564571919922,7.288904015444676,0.0,-0.0,-0.0,-0.0,0,7.377020538142752,-50.24087159625723,4.342452921205136,3.3041426799661213,0.0,0.0
